lat,long,elev,locality,Year,Temp
-38.86,143.51,82,CAPE OTWAY LIGHTHOUSE,2002,17.02137
-41.05,146.79,3,LOWHEAD,2002,16.40529
-41.55,147.22,166.9,LAUNCESTONAIRPORT,2002,18.26164
-40.99,148.35,19.7,LARAPUNA(EDDYSTONEPOINT),2002,18.0309
-43.49,147.15,55,CAPEBRUNY LIGHTHOUSE,2002,15.56527
-42.89,147.33,50.5,HOBART(ELLERSLIEROAD),2002,18.05644
-42.99,147.07,65,GROVE(RESEARCHSTATION),2002,17.70274
-42.28,146.28,667,BUTLERS GORGE,2002,13.08997
-14.3,126.65,23,KALUMBURU,2003,34.93616
-18.23,127.66,422,HALLS CREEK,2003,33.92466
-17.95,122.24,7.4,BROOME AIRPORT,2003,32.21425
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2003,33.80603
-21.18,119.75,182.3,MARBLE BAR,2003,35.56291
-22.24,114.1,5,LEARMONTH AIRPORT,2003,32.55699
-22.24,118.34,463,WITTENOOM,2003,33.24353
-24.89,113.67,4,CARNARVON AIRPORT,2003,28.02466
-26.61,118.54,517,MEEKATHARRA AIRPORT,2003,29.49096
-29.2,116.02,271.4,MORAWA AIRPORT,2003,28.03644
-30.28,116.67,324.5,DALWALLINU,2003,26.45068
-28.8,114.7,29.7,GERALDTON AIRPORT,2003,25.84329
-31.93,115.98,15.4,PERTH AIRPORT,2003,25.2211
-34.37,115.14,13,CAPE LEEUWIN,2003,19.88027
-33.95,116.13,178.7,BRIDGETOWN,2003,22.34066
-33.83,121.89,25,ESPERANCE,2003,21.83479
-34.94,117.82,68.4,ALBANY,2003,20.36384
-31.48,118.28,315,MERREDIN,2003,25.52822
-31.62,117.22,216.7,CUNDERDIN,2003,25.66849
-33.69,117.61,320,KATANNING,2003,22.59063
-32.67,116.67,275,WANDERING,2003,23.33452
-31.68,128.9,93.1,EUCLA,2003,22.88137
-30.85,128.11,159,FORREST,2003,25.90055
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2003,25.09205
-25.03,128.3,598,GILES,2003,29.62548
-12.42,130.89,30.4,DARWIN,2003,32.57918
-16.4,131.01,88.5,VICTORIA RIVER DOWNS,2003,34.88901
-19.64,134.18,375.7,TENNANTCREEKAIRPORT,2003,31.80986
-23.8,133.89,546,ALICE SPRINGS,2003,29.94192
-20.18,130.01,340,RABBIT FLAT,2003,33.96529
-31.16,136.81,166.6,WOOMERA,2003,26.48192
-30.71,134.58,123,TARCOOLA,2003,27.34363
-27.56,135.45,116.5,OODNADATTA,2003,29.69396
-29.66,138.07,50,MARREE,2003,29.07671
-32.13,133.7,15.3,CEDUNAAMO,2003,23.57452
-33.13,135.55,59,KYANCUTTA,2003,25.32121
-34.6,135.88,8.5,PORT LINCOLN,2003,20.84675
-33.77,138.22,109.1,RAYVILLEPARK,2003,23.51935
-35.75,136.6,158,CAPEBORDA,2003,18.95726
-34.92,138.62,48,KENTTOWN,2003,22.4674
-34.48,139.01,275,NURIOOTPAPIRSA,2003,21.04807
-37.75,140.77,63,MOUNT GAMBIER,2003,19.11288
-37.16,139.76,3.3,ROBE,2003,17.89633
-12.68,141.92,18,WEIPAAERO,2003,33.34849
-10.58,142.29,4,HORNISLAND,2003,30.41102
-16,144.08,203.8,PALMERVILLE,2003,33.64648
-17.69,141.07,18.4,NORMANTON,2003,34.1809
-17.75,139.54,5.7,BURKETOWN,2003,33.48685
-20.73,143.14,211.1,RICHMOND POST OFFICE,2003,33.83249
-18.3,143.53,301.8,GEORGETOWN,2003,33.77163
-16.87,145.75,2.2,CAIRNSAERO,2003,29.71836
-19.25,146.77,4.3,TOWNSVILLE,2003,30.06986
-21.12,149.22,30.3,MACKAY,2003,27.18822
-20.05,146.27,289.8,CHARTERS TOWERS,2003,31.01653
-23.55,145.29,266.9,BARCALDINE,2003,31.08402
-23.44,144.28,192.2,LONGREACH,2003,32.67507
-19.92,138.12,231.2,CAMOOWEAL,2003,33.29226
-22.91,139.9,161.8,BOULIA,2003,32.50393
-25.9,139.35,46.6,BIRDSVILLE,2003,31.25152
-25.62,151.62,110.9,GAYNDAH,2003,28.7589
-23.38,150.48,10.4,ROCKHAMPTON,2003,29.04466
-24.91,152.32,30.8,BUNDABERGAERO,2003,27.36676
-27.63,152.71,24.2,AMBERLEYAMO,2003,27.02274
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2003,23.15627
-27.39,153.13,4.5,BRISBANEAERO,2003,25.24082
-26.66,150.18,304.8,MILES CONSTANCE STREET,2003,27.51973
-28.05,148.59,198.5,ST GEORGE AIRPORT,2003,27.94222
-26.41,146.26,301.6,CHARLEVILLE,2003,29.25559
-27.99,143.82,130.9,THARGOMINDAH,2003,29.80783
-31.52,143.39,94.3,WILCANNIA,2003,26.86795
-29.44,142.06,176.4,TIBOOBURRA,2003,28.2772
-31.48,145.83,260,COBARMO,2003,25.88301
-30.04,145.95,107.3,BOURKE,2003,28.60147
-33.94,147.2,257,WESTWYALONG,2003,23.70411
-30.04,148.12,133,WALGETT,2003,27.51264
-29.49,149.85,213,MOREEAERO,2003,26.60027
-31.03,150.27,307,GUNNEDAH,2003,24.83702
-29.78,151.11,582,INVERELL,2003,23.61425
-29.43,153.36,27.4,YAMBA PILOT STATION,2003,24.04737
-30.32,153.12,3.5,COFFS HARBOUR,2003,23.72253
-31.43,152.87,4.2,PORT MACQUARIE,2003,23.5
-32.79,151.84,7.5,WILLIAMTOWN,2003,23.3326
-32.03,150.83,221.4,SCONE,2003,23.94903
-33.43,149.56,713,BATHURS TAGRICULTURAL STATION,2003,20.21583
-32.22,148.58,284,DUBBO,2003,24.35726
-33.86,151.21,39,SYDNEY (OBSERVATORYHILL),2003,22.73836
-33.6,150.78,19,RICHMOND,2003,23.94192
-34.95,150.54,109,NOWRARAN,2003,22.03771
-35.09,150.8,85,POINT PERPENDICULAR,2003,20.32384
-35.91,150.15,17,MORUYAHEADS,2003,20.55372
-35.31,149.2,577.1,CANBERRA AIRPORT,2003,20.23699
-35.16,147.46,212,WAGGA WAGGA,2003,22.86082
-35.94,148.38,1482.4,CABRAMURRA,2003,12.407242
-35.56,144.95,94,DENILIQUIN,2003,22.98685
-34.24,142.09,50,MILDURA,2003,24.52658
-36.31,141.65,138.9,NHILL,2003,22.14066
-35.72,143.92,77.7,KERANG,2003,23.03544
-36.1,146.51,175,RUTHERGLEN,2003,21.98301
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,2003,18.51967
-37.69,148.47,62.7,ORBOST,2003,20.22782
-38.12,147.13,4.6,EASTSALE,2003,20.30658
-39.13,146.42,95,WILSONS PROMONTORY LIGHTHOUSE,2003,16.63747
-37.83,144.98,7.5,MELBOURNE(OLYMPICPARK),2003,19.88658
-37.86,144.76,20.1,LAVERTON,2003,19.84738
-38.86,143.51,82,CAPE OTWAY LIGHTHOUSE,2003,16.95289
-41.05,146.79,3,LOWHEAD,2003,16.43945
-41.55,147.22,166.9,LAUNCESTONAIRPORT,2003,18.1211
-40.99,148.35,19.7,LARAPUNA(EDDYSTONEPOINT),2003,17.9978
-43.49,147.15,55,CAPEBRUNY LIGHTHOUSE,2003,15.36822
-42.89,147.33,50.5,HOBART(ELLERSLIEROAD),2003,17.81205
-42.99,147.07,65,GROVE(RESEARCHSTATION),2003,17.68843
-42.28,146.28,667,BUTLERS GORGE,2003,13.29587
-14.3,126.65,23,KALUMBURU,2004,33.7265
-18.23,127.66,422,HALLS CREEK,2004,32.91038
-17.95,122.24,7.4,BROOME AIRPORT,2004,31.56202
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2004,33.9541
-21.18,119.75,182.3,MARBLE BAR,2004,34.92705
-22.24,114.1,5,LEARMONTH AIRPORT,2004,32.09617
-22.24,118.34,463,WITTENOOM,2004,32.81524
-24.89,113.67,4,CARNARVON AIRPORT,2004,27.4112
-26.61,118.54,517,MEEKATHARRA AIRPORT,2004,29.07432
-29.2,116.02,271.4,MORAWA AIRPORT,2004,27.96822
-30.28,116.67,324.5,DALWALLINU,2004,26.17596
-28.8,114.7,29.7,GERALDTON AIRPORT,2004,25.82732
-31.93,115.98,15.4,PERTH AIRPORT,2004,25.18388
-34.37,115.14,13,CAPE LEEUWIN,2004,19.87077
-33.95,116.13,178.7,BRIDGETOWN,2004,22.50574
-33.83,121.89,25,ESPERANCE,2004,21.63681
-34.94,117.82,68.4,ALBANY,2004,20.16011
-31.48,118.28,315,MERREDIN,2004,25.68361
-31.62,117.22,216.7,CUNDERDIN,2004,25.78247
-33.69,117.61,320,KATANNING,2004,22.5082
-32.67,116.67,275,WANDERING,2004,23.32787
-31.68,128.9,93.1,EUCLA,2004,23.15137
-30.85,128.11,159,FORREST,2004,25.90137
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2004,25.19016
-25.03,128.3,598,GILES,2004,29.71421
-12.42,130.89,30.4,DARWIN,2004,32.12459
-16.4,131.01,88.5,VICTORIA RIVER DOWNS,2004,34.65485
-19.64,134.18,375.7,TENNANTCREEKAIRPORT,2004,32.05683
-23.8,133.89,546,ALICE SPRINGS,2004,29.69454
-20.18,130.01,340,RABBIT FLAT,2004,33.938
-31.16,136.81,166.6,WOOMERA,2004,26.46284
-30.71,134.58,123,TARCOOLA,2004,27.40495
-27.56,135.45,116.5,OODNADATTA,2004,29.81534
-29.66,138.07,50,MARREE,2004,28.98904
-32.13,133.7,15.3,CEDUNAAMO,2004,23.52541
-33.13,135.55,59,KYANCUTTA,2004,25.93352
-34.6,135.88,8.5,PORT LINCOLN,2004,21.32674
-33.77,138.22,109.1,RAYVILLEPARK,2004,24.15215
-35.75,136.6,158,CAPEBORDA,2004,18.84372
-34.92,138.62,48,KENTTOWN,2004,22.52104
-34.48,139.01,275,NURIOOTPAPIRSA,2004,21.37857
-37.75,140.77,63,MOUNT GAMBIER,2004,18.93634
-37.16,139.76,3.3,ROBE,2004,18.28207
-12.68,141.92,18,WEIPAAERO,2004,32.83934
-10.58,142.29,4,HORNISLAND,2004,30.19522
-16,144.08,203.8,PALMERVILLE,2004,32.36983
-17.69,141.07,18.4,NORMANTON,2004,33.57624
-17.75,139.54,5.7,BURKETOWN,2004,32.65424
-20.73,143.14,211.1,RICHMOND POST OFFICE,2004,33.38843
-18.3,143.53,301.8,GEORGETOWN,2004,33.01538
-16.87,145.75,2.2,CAIRNSAERO,2004,29.44126
-19.25,146.77,4.3,TOWNSVILLE,2004,29.66421
-21.12,149.22,30.3,MACKAY,2004,27.30956
-20.05,146.27,289.8,CHARTERS TOWERS,2004,30.97597
-23.55,145.29,266.9,BARCALDINE,2004,30.81448
-23.44,144.28,192.2,LONGREACH,2004,32.22486
-19.92,138.12,231.2,CAMOOWEAL,2004,33.19781
-22.91,139.9,161.8,BOULIA,2004,32.60604
-25.9,139.35,46.6,BIRDSVILLE,2004,31.54262
-25.62,151.62,110.9,GAYNDAH,2004,29.19071
-23.38,150.48,10.4,ROCKHAMPTON,2004,29.79945
-24.91,152.32,30.8,BUNDABERGAERO,2004,27.72314
-27.63,152.71,24.2,AMBERLEYAMO,2004,27.82049
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2004,24.36329
-27.39,153.13,4.5,BRISBANEAERO,2004,25.94699
-26.66,150.18,304.8,MILES CONSTANCE STREET,2004,28.27568
-28.05,148.59,198.5,ST GEORGE AIRPORT,2004,27.87966
-26.41,146.26,301.6,CHARLEVILLE,2004,29.11913
-27.99,143.82,130.9,THARGOMINDAH,2004,29.19072
-31.52,143.39,94.3,WILCANNIA,2004,27.29918
-29.44,142.06,176.4,TIBOOBURRA,2004,28.55406
-31.48,145.83,260,COBARMO,2004,26.55151
-30.04,145.95,107.3,BOURKE,2004,28.14113
-33.94,147.2,257,WESTWYALONG,2004,23.6153
-30.04,148.12,133,WALGETT,2004,27.44247
-29.49,149.85,213,MOREEAERO,2004,26.65628
-31.03,150.27,307,GUNNEDAH,2004,25.20667
-29.78,151.11,582,INVERELL,2004,24.26986
-29.43,153.36,27.4,YAMBA PILOT STATION,2004,24.57033
-30.32,153.12,3.5,COFFS HARBOUR,2004,24.13989
-31.43,152.87,4.2,PORT MACQUARIE,2004,23.95722
-32.79,151.84,7.5,WILLIAMTOWN,2004,23.7789
-32.03,150.83,221.4,SCONE,2004,24.74725
-33.43,149.56,713,BATHURS TAGRICULTURAL STATION,2004,21.22814
-32.22,148.58,284,DUBBO,2004,25.01813
-33.86,151.21,39,SYDNEY (OBSERVATORYHILL),2004,23.48224
-33.6,150.78,19,RICHMOND,2004,24.91202
-34.95,150.54,109,NOWRARAN,2004,22.57654
-35.09,150.8,85,POINT PERPENDICULAR,2004,20.57584
-35.91,150.15,17,MORUYAHEADS,2004,21.01284
-35.31,149.2,577.1,CANBERRA AIRPORT,2004,21.0388
-35.16,147.46,212,WAGGA WAGGA,2004,22.90683
-35.94,148.38,1482.4,CABRAMURRA,2004,12.235912
-35.56,144.95,94,DENILIQUIN,2004,23.43279
-34.24,142.09,50,MILDURA,2004,24.73552
-36.31,141.65,138.9,NHILL,2004,22.15852
-35.72,143.92,77.7,KERANG,2004,23.22111
-36.1,146.51,175,RUTHERGLEN,2004,22.0063
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,2004,18.415
-37.69,148.47,62.7,ORBOST,2004,19.88251
-38.12,147.13,4.6,EASTSALE,2004,19.73251
-39.13,146.42,95,WILSONS PROMONTORY LIGHTHOUSE,2004,16.3416
-37.83,144.98,7.5,MELBOURNE(OLYMPICPARK),2004,19.50628
-37.86,144.76,20.1,LAVERTON,2004,19.29208
-38.86,143.51,82,CAPE OTWAY LIGHTHOUSE,2004,16.76071
-41.05,146.79,3,LOWHEAD,2004,15.9989
-41.55,147.22,166.9,LAUNCESTONAIRPORT,2004,17.5347
-40.99,148.35,19.7,LARAPUNA(EDDYSTONEPOINT),2004,17.40057
-43.49,147.15,55,CAPEBRUNY LIGHTHOUSE,2004,14.81885
-42.89,147.33,50.5,HOBART(ELLERSLIEROAD),2004,17.30874
-42.99,147.07,65,GROVE(RESEARCHSTATION),2004,16.91284
-42.28,146.28,667,BUTLERS GORGE,2004,12.50659
-14.3,126.65,23,KALUMBURU,2005,35.12219
-18.23,127.66,422,HALLS CREEK,2005,34.58603
-17.95,122.24,7.4,BROOME AIRPORT,2005,32.36301
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2005,34.0526
-21.18,119.75,182.3,MARBLE BAR,2005,36.29863
-22.24,114.1,5,LEARMONTH AIRPORT,2005,32.24466
-22.24,118.34,463,WITTENOOM,2005,34.44466
-24.89,113.67,4,CARNARVON AIRPORT,2005,27.28329
-26.61,118.54,517,MEEKATHARRA AIRPORT,2005,30.26521
-29.2,116.02,271.4,MORAWA AIRPORT,2005,27.54575
-30.28,116.67,324.5,DALWALLINU,2005,25.7874
-28.8,114.7,29.7,GERALDTON AIRPORT,2005,25.15644
-31.93,115.98,15.4,PERTH AIRPORT,2005,24.14
-34.37,115.14,13,CAPE LEEUWIN,2005,19.38822
-33.95,116.13,178.7,BRIDGETOWN,2005,21.44137
-33.83,121.89,25,ESPERANCE,2005,21.71534
-34.94,117.82,68.4,ALBANY,2005,19.68137
-31.48,118.28,315,MERREDIN,2005,25.11261
-31.62,117.22,216.7,CUNDERDIN,2005,25.23863
-33.69,117.61,320,KATANNING,2005,21.5726
-32.67,116.67,275,WANDERING,2005,22.52131
-31.68,128.9,93.1,EUCLA,2005,24.26329
-30.85,128.11,159,FORREST,2005,26.80368
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2005,25.72466
-25.03,128.3,598,GILES,2005,30.61425
-12.42,130.89,30.4,DARWIN,2005,32.8074
-16.4,131.01,88.5,VICTORIA RIVER DOWNS,2005,35.66981
-19.64,134.18,375.7,TENNANTCREEKAIRPORT,2005,33.00301
-23.8,133.89,546,ALICE SPRINGS,2005,30.37205
-20.18,130.01,340,RABBIT FLAT,2005,35.23915
-31.16,136.81,166.6,WOOMERA,2005,26.9811
-30.71,134.58,123,TARCOOLA,2005,28.00308
-27.56,135.45,116.5,OODNADATTA,2005,30.31068
-29.66,138.07,50,MARREE,2005,29.55014
-32.13,133.7,15.3,CEDUNAAMO,2005,24.32877
-33.13,135.55,59,KYANCUTTA,2005,25.96028
-34.6,135.88,8.5,PORT LINCOLN,2005,21.49053
-33.77,138.22,109.1,RAYVILLEPARK,2005,24.32833
-35.75,136.6,158,CAPEBORDA,2005,19.01593
-34.92,138.62,48,KENTTOWN,2005,22.82301
-34.48,139.01,275,NURIOOTPAPIRSA,2005,21.60418
-37.75,140.77,63,MOUNT GAMBIER,2005,19.77973
-37.16,139.76,3.3,ROBE,2005,18.7352
-12.68,141.92,18,WEIPAAERO,2005,33.20658
-10.58,142.29,4,HORNISLAND,2005,30.48361
-16,144.08,203.8,PALMERVILLE,2005,33.28564
-17.69,141.07,18.4,NORMANTON,2005,34.37918
-17.75,139.54,5.7,BURKETOWN,2005,33.3789
-20.73,143.14,211.1,RICHMOND POST OFFICE,2005,34.01285
-18.3,143.53,301.8,GEORGETOWN,2005,33.44441
-16.87,145.75,2.2,CAIRNSAERO,2005,29.7611
-19.25,146.77,4.3,TOWNSVILLE,2005,29.76055
-21.12,149.22,30.3,MACKAY,2005,27.38219
-20.05,146.27,289.8,CHARTERS TOWERS,2005,30.82981
-23.55,145.29,266.9,BARCALDINE,2005,31.2832
-23.44,144.28,192.2,LONGREACH,2005,32.59808
-19.92,138.12,231.2,CAMOOWEAL,2005,34.07658
-22.91,139.9,161.8,BOULIA,2005,33.26091
-25.9,139.35,46.6,BIRDSVILLE,2005,32.23362
-25.62,151.62,110.9,GAYNDAH,2005,29.06712
-23.38,150.48,10.4,ROCKHAMPTON,2005,29.48466
-24.91,152.32,30.8,BUNDABERGAERO,2005,27.60056
-27.63,152.71,24.2,AMBERLEYAMO,2005,28.1674
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2005,24.50358
-27.39,153.13,4.5,BRISBANEAERO,2005,25.79644
-26.66,150.18,304.8,MILES CONSTANCE STREET,2005,28.68492
-28.05,148.59,198.5,ST GEORGE AIRPORT,2005,28.87765
-26.41,146.26,301.6,CHARLEVILLE,2005,30.04478
-27.99,143.82,130.9,THARGOMINDAH,2005,29.84359
-31.52,143.39,94.3,WILCANNIA,2005,27.6211
-29.44,142.06,176.4,TIBOOBURRA,2005,28.85385
-31.48,145.83,260,COBARMO,2005,26.73425
-30.04,145.95,107.3,BOURKE,2005,29.87508
-33.94,147.2,257,WESTWYALONG,2005,24.04274
-30.04,148.12,133,WALGETT,2005,28.27836
-29.49,149.85,213,MOREEAERO,2005,27.41918
-31.03,150.27,307,GUNNEDAH,2005,25.38761
-29.78,151.11,582,INVERELL,2005,24.71676
-29.43,153.36,27.4,YAMBA PILOT STATION,2005,24.49612
-30.32,153.12,3.5,COFFS HARBOUR,2005,24.13342
-31.43,152.87,4.2,PORT MACQUARIE,2005,23.96863
-32.79,151.84,7.5,WILLIAMTOWN,2005,23.89973
-32.03,150.83,221.4,SCONE,2005,25.09066
-33.43,149.56,713,BATHURS TAGRICULTURAL STATION,2005,21.27644
-32.22,148.58,284,DUBBO,2005,25.04417
-33.86,151.21,39,SYDNEY (OBSERVATORYHILL),2005,23.42466
-33.6,150.78,19,RICHMOND,2005,24.7772
-34.95,150.54,109,NOWRARAN,2005,22.66974
-35.09,150.8,85,POINT PERPENDICULAR,2005,20.99352
-35.91,150.15,17,MORUYAHEADS,2005,20.69096
-35.31,149.2,577.1,CANBERRA AIRPORT,2005,21.0126
-35.16,147.46,212,WAGGA WAGGA,2005,23.14164
-35.94,148.38,1482.4,CABRAMURRA,2005,12.6
-35.56,144.95,94,DENILIQUIN,2005,23.36538
-34.24,142.09,50,MILDURA,2005,24.93315
-36.31,141.65,138.9,NHILL,2005,22.54658
-35.72,143.92,77.7,KERANG,2005,23.37741
-36.1,146.51,175,RUTHERGLEN,2005,21.96391
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,2005,18.92959
-37.69,148.47,62.7,ORBOST,2005,20.73123
-38.12,147.13,4.6,EASTSALE,2005,20.68219
-39.13,146.42,95,WILSONS PROMONTORY LIGHTHOUSE,2005,17.54027
-37.83,144.98,7.5,MELBOURNE(OLYMPICPARK),2005,20.63315
-37.86,144.76,20.1,LAVERTON,2005,20.59342
-38.86,143.51,82,CAPE OTWAY LIGHTHOUSE,2005,17.79614
-41.05,146.79,3,LOWHEAD,2005,16.56088
-41.55,147.22,166.9,LAUNCESTONAIRPORT,2005,18.08
-40.99,148.35,19.7,LARAPUNA(EDDYSTONEPOINT),2005,18.10226
-43.49,147.15,55,CAPEBRUNY LIGHTHOUSE,2005,15.77342
-42.89,147.33,50.5,HOBART(ELLERSLIEROAD),2005,18.05781
-42.99,147.07,65,GROVE(RESEARCHSTATION),2005,17.60411
-42.28,146.28,667,BUTLERS GORGE,2005,13.46317
-14.3,126.65,23,KALUMBURU,2006,33.15789
-18.23,127.66,422,HALLS CREEK,2006,32.64274
-17.95,122.24,7.4,BROOME AIRPORT,2006,31.95781
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2006,33.91699
-21.18,119.75,182.3,MARBLE BAR,2006,34.6926
-22.24,114.1,5,LEARMONTH AIRPORT,2006,32.1263
-22.24,118.34,463,WITTENOOM,2006,32.18992
-24.89,113.67,4,CARNARVON AIRPORT,2006,28.43753
-26.61,118.54,517,MEEKATHARRA AIRPORT,2006,29.2211
-29.2,116.02,271.4,MORAWA AIRPORT,2006,28.38039
-30.28,116.67,324.5,DALWALLINU,2006,26.46932
-28.8,114.7,29.7,GERALDTON AIRPORT,2006,26.85014
-31.93,115.98,15.4,PERTH AIRPORT,2006,25.37479
-34.37,115.14,13,CAPE LEEUWIN,2006,20.04055
-33.95,116.13,178.7,BRIDGETOWN,2006,22.48849
-33.83,121.89,25,ESPERANCE,2006,22.09671
-34.94,117.82,68.4,ALBANY,2006,20.34274
-31.48,118.28,315,MERREDIN,2006,25.40784
-31.62,117.22,216.7,CUNDERDIN,2006,25.98055
-33.69,117.61,320,KATANNING,2006,22.64082
-32.67,116.67,275,WANDERING,2006,23.75123
-31.68,128.9,93.1,EUCLA,2006,22.97096
-30.85,128.11,159,FORREST,2006,26.0126
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2006,25.50247
-25.03,128.3,598,GILES,2006,29.78219
-12.42,130.89,30.4,DARWIN,2006,31.79123
-16.4,131.01,88.5,VICTORIA RIVER DOWNS,2006,34.01071
-19.64,134.18,375.7,TENNANTCREEKAIRPORT,2006,31.31397
-23.8,133.89,546,ALICE SPRINGS,2006,29.81315
-20.18,130.01,340,RABBIT FLAT,2006,32.74006
-31.16,136.81,166.6,WOOMERA,2006,26.7674
-30.71,134.58,123,TARCOOLA,2006,27.66581
-27.56,135.45,116.5,OODNADATTA,2006,29.09815
-29.66,138.07,50,MARREE,2006,29.47616
-32.13,133.7,15.3,CEDUNAAMO,2006,23.79781
-33.13,135.55,59,KYANCUTTA,2006,25.68333
-34.6,135.88,8.5,PORT LINCOLN,2006,21.31433
-33.77,138.22,109.1,RAYVILLEPARK,2006,24.30166
-35.75,136.6,158,CAPEBORDA,2006,19.10771
-34.92,138.62,48,KENTTOWN,2006,23.03726
-34.48,139.01,275,NURIOOTPAPIRSA,2006,21.68911
-37.75,140.77,63,MOUNT GAMBIER,2006,19.62055
-37.16,139.76,3.3,ROBE,2006,18.38877
-12.68,141.92,18,WEIPAAERO,2006,32.41906
-10.58,142.29,4,HORNISLAND,2006,30.01793
-16,144.08,203.8,PALMERVILLE,2006,31.0785
-17.69,141.07,18.4,NORMANTON,2006,32.98827
-17.75,139.54,5.7,BURKETOWN,2006,32.06548
-20.73,143.14,211.1,RICHMOND POST OFFICE,2006,32.88399
-18.3,143.53,301.8,GEORGETOWN,2006,32.08843
-16.87,145.75,2.2,CAIRNSAERO,2006,28.91671
-19.25,146.77,4.3,TOWNSVILLE,2006,28.96164
-21.12,149.22,30.3,MACKAY,2006,26.51726
-20.05,146.27,289.8,CHARTERS TOWERS,2006,29.81532
-23.55,145.29,266.9,BARCALDINE,2006,30.42652
-23.44,144.28,192.2,LONGREACH,2006,31.84274
-19.92,138.12,231.2,CAMOOWEAL,2006,32.65
-22.91,139.9,161.8,BOULIA,2006,32.67787
-25.9,139.35,46.6,BIRDSVILLE,2006,32.04842
-25.62,151.62,110.9,GAYNDAH,2006,29.28575
-23.38,150.48,10.4,ROCKHAMPTON,2006,28.73836
-24.91,152.32,30.8,BUNDABERGAERO,2006,27.34691
-27.63,152.71,24.2,AMBERLEYAMO,2006,27.59413
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2006,24.16896
-27.39,153.13,4.5,BRISBANEAERO,2006,25.5137
-26.66,150.18,304.8,MILES CONSTANCE STREET,2006,28.60192
-28.05,148.59,198.5,ST GEORGE AIRPORT,2006,28.82005
-26.41,146.26,301.6,CHARLEVILLE,2006,29.48082
-27.99,143.82,130.9,THARGOMINDAH,2006,30.10986
-31.52,143.39,94.3,WILCANNIA,2006,27.53753
-29.44,142.06,176.4,TIBOOBURRA,2006,28.51816
-31.48,145.83,260,COBARMO,2006,26.53973
-30.04,145.95,107.3,BOURKE,2006,28.9497
-33.94,147.2,257,WESTWYALONG,2006,25.02575
-30.04,148.12,133,WALGETT,2006,28.64683
-29.49,149.85,213,MOREEAERO,2006,27.20411
-31.03,150.27,307,GUNNEDAH,2006,25.96435
-29.78,151.11,582,INVERELL,2006,24.66044
-29.43,153.36,27.4,YAMBA PILOT STATION,2006,23.96329
-30.32,153.12,3.5,COFFS HARBOUR,2006,23.67945
-31.43,152.87,4.2,PORT MACQUARIE,2006,23.68778
-32.79,151.84,7.5,WILLIAMTOWN,2006,23.85699
-32.03,150.83,221.4,SCONE,2006,25.3137
-33.43,149.56,713,BATHURS TAGRICULTURAL STATION,2006,22.2438
-32.22,148.58,284,DUBBO,2006,25.89534
-33.86,151.21,39,SYDNEY (OBSERVATORYHILL),2006,23.48384
-33.6,150.78,19,RICHMOND,2006,24.3544
-34.95,150.54,109,NOWRARAN,2006,22.31672
-35.09,150.8,85,POINT PERPENDICULAR,2006,20.68567
-35.91,150.15,17,MORUYAHEADS,2006,20.63681
-35.31,149.2,577.1,CANBERRA AIRPORT,2006,21.74932
-35.16,147.46,212,WAGGA WAGGA,2006,24.33014
-35.94,148.38,1482.4,CABRAMURRA,2006,13.778992
-35.56,144.95,94,DENILIQUIN,2006,23.91436
-34.24,142.09,50,MILDURA,2006,25.1
-36.31,141.65,138.9,NHILL,2006,23.11205
-35.72,143.92,77.7,KERANG,2006,24.00329
-36.1,146.51,175,RUTHERGLEN,2006,23.432
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,2006,18.59229
-37.69,148.47,62.7,ORBOST,2006,20.04082
-38.12,147.13,4.6,EASTSALE,2006,20.21096
-39.13,146.42,95,WILSONS PROMONTORY LIGHTHOUSE,2006,16.49274
-37.83,144.98,7.5,MELBOURNE(OLYMPICPARK),2006,20.01068
-37.86,144.76,20.1,LAVERTON,2006,19.95562
-38.86,143.51,82,CAPE OTWAY LIGHTHOUSE,2006,17.17243
-41.05,146.79,3,LOWHEAD,2006,16.10028
-41.55,147.22,166.9,LAUNCESTONAIRPORT,2006,17.83544
-40.99,148.35,19.7,LARAPUNA(EDDYSTONEPOINT),2006,17.80468
-43.49,147.15,55,CAPEBRUNY LIGHTHOUSE,2006,14.984
-42.89,147.33,50.5,HOBART(ELLERSLIEROAD),2006,17.42822
-42.99,147.07,65,GROVE(RESEARCHSTATION),2006,17.13918
-42.28,146.28,667,BUTLERS GORGE,2006,13.06534
-14.3,126.65,23,KALUMBURU,2007,34.33844
-18.23,127.66,422,HALLS CREEK,2007,33.01129
